Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,381871,16045685,226526,23-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045686,226526,23-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379899,15954095,224141,23-Jul-19,Void: 02-ED Weekly Rate - (23-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,385813,16169267,228610,23-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,19.25
Sunland RV Resort Emerald Desert,386281,16170059,229331,23-Jul-19,Void: 40 Ft. RV Storage - (22-Jul-19 - 22-Oct-19),Cancelled Reservation,Storage,Amanda,600
Sunland RV Resort Emerald Desert,348109,14649686,200223,23-Jul-19,Void: 03A-ED Monthly - (23-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,385740,16137052,228540,23-Jul-19,Void: 07-ED Parking/Storage - (23-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,370487,16076140,217121,23-Jul-19,Void: 01-ED Daily Charge - (23-Jul-19),Cancelled Reservation,Lot-Daily,NBalch,71.36
Sunland RV Resort Emerald Desert,370487,16076141,217121,23-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,6.97
Sunland RV Resort Emerald Desert,370487,16076142,217121,23-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,370487,16076143,217121,23-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,0.11
Sunland RV Resort Emerald Desert,370487,16076144,217121,23-Jul-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,NBalch,-7.04
Sunland RV Resort Emerald Desert,379899,15954096,224141,24-Jul-19,Void: 02-ED Weekly Rate - (24-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,381871,16045687,226526,24-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (24-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,65
Sunland RV Resort Emerald Desert,381871,16045688,226526,24-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045689,226526,24-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,348109,14649687,200223,24-Jul-19,Void: 03A-ED Monthly - (24-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386212,16174170,228908,24-Jul-19,Void: 01-ED Daily Charge - (24-Jul-19),Cancelled Reservation,Lot-Daily,Karleene,54
Sunland RV Resort Emerald Desert,386212,16174171,228908,24-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.83
Sunland RV Resort Emerald Desert,386212,16174172,228908,24-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Karleene,1
Sunland RV Resort Emerald Desert,386212,16174173,228908,24-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,0.11
Sunland RV Resort Emerald Desert,386212,16174176,228908,24-Jul-19,Void: Cancellation Fee- ED,Cancelled Reservation,LATE FEES/SERVICE CHARGES,Karleene,49.5
Sunland RV Resort Emerald Desert,386212,16174177,228908,24-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.45
Sunland RV Resort Emerald Desert,370487,16076145,217121,24-Jul-19,Void: 01-ED Daily Charge - (24-Jul-19),Cancelled Reservation,Lot-Daily,NBalch,71.36
Sunland RV Resort Emerald Desert,370487,16076146,217121,24-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,6.96
Sunland RV Resort Emerald Desert,370487,16076147,217121,24-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,370487,16076148,217121,24-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,0.11
Sunland RV Resort Emerald Desert,370487,16076149,217121,24-Jul-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,NBalch,-7.03
Sunland RV Resort Emerald Desert,385740,16137053,228540,24-Jul-19,Void: 07-ED Parking/Storage - (24-Jul-19),Incorrect Entry,PARKING,NBalch,0
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,381871,16045690,226526,25-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (25-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,71
Sunland RV Resort Emerald Desert,381871,16045691,226526,25-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045692,226526,25-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379899,15954097,224141,25-Jul-19,Void: 02-ED Weekly Rate - (25-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,348109,14649688,200223,25-Jul-19,Void: 03A-ED Monthly - (25-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,385740,16137054,228540,25-Jul-19,Void: 07-ED Parking/Storage - (25-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,379899,15954098,224141,26-Jul-19,Void: 02-ED Weekly Rate - (26-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,52
Sunland RV Resort Emerald Desert,381871,16045693,226526,26-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (26-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,71
Sunland RV Resort Emerald Desert,381871,16045694,226526,26-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045695,226526,26-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,348109,14649689,200223,26-Jul-19,Void: 03A-ED Monthly - (26-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386346,16172379,229014,26-Jul-19,Void: 01-ED Daily Charge - (26-Jul-19),Cancelled Reservation,Lot-Daily,Lindsay,71
Sunland RV Resort Emerald Desert,386346,16172380,229014,26-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.7
Sunland RV Resort Emerald Desert,386346,16172381,229014,26-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,386346,16172382,229014,26-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,385740,16137055,228540,26-Jul-19,Void: 07-ED Parking/Storage - (26-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,382311,16179737,225992,26-Jul-19,Void: Storage Locker - (26-Jul-19),Incorrect Entry,Storage,NBalch,65
Sunland RV Resort Emerald Desert,381871,16045696,226526,27-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (27-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,71
Sunland RV Resort Emerald Desert,381871,16045697,226526,27-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045698,226526,27-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379899,15954099,224141,27-Jul-19,Void: 02-ED Weekly Rate - (27-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,52
Sunland RV Resort Emerald Desert,348109,14649690,200223,27-Jul-19,Void: 03A-ED Monthly - (27-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386346,16172383,229014,27-Jul-19,Void: 01-ED Daily Charge - (27-Jul-19),Cancelled Reservation,Lot-Daily,Lindsay,72
Sunland RV Resort Emerald Desert,386346,16172384,229014,27-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.81
Sunland RV Resort Emerald Desert,386346,16172385,229014,27-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,386346,16172386,229014,27-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,385740,16137056,228540,27-Jul-19,Void: 07-ED Parking/Storage - (27-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,379899,15954100,224141,28-Jul-19,Void: 02-ED Weekly Rate - (28-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,381871,16045699,226526,28-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (28-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,71
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,381871,16045700,226526,28-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045701,226526,28-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,348109,14649691,200223,28-Jul-19,Void: 03A-ED Monthly - (28-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,385740,16137057,228540,28-Jul-19,Void: 07-ED Parking/Storage - (28-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,381871,16045702,226526,29-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (29-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,65
Sunland RV Resort Emerald Desert,381871,16045703,226526,29-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045704,226526,29-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379899,15954101,224141,29-Jul-19,Void: 02-ED Weekly Rate - (29-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,348109,14649692,200223,29-Jul-19,Void: 03A-ED Monthly - (29-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,381858,16187509,225559,29-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,2.72
Sunland RV Resort Emerald Desert,353659,16185861,204199,29-Jul-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,12.03
Sunland RV Resort Emerald Desert,385740,16137058,228540,29-Jul-19,Void: 07-ED Parking/Storage - (29-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,379899,15954102,224141,30-Jul-19,Void: 02-ED Weekly Rate - (30-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,381871,16045705,226526,30-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (30-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,65
Sunland RV Resort Emerald Desert,381871,16045706,226526,30-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045707,226526,30-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,348109,14649693,200223,30-Jul-19,Void: 03A-ED Monthly - (30-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,385740,16137059,228540,30-Jul-19,Void: 07-ED Parking/Storage - (30-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,381871,16045708,226526,31-Jul-19,Void: ED-306/307: 01-ED Daily Charge - (31-Jul-19),Cancelled Reservation,Lot-Daily,Amanda,65
Sunland RV Resort Emerald Desert,381871,16045709,226526,31-Jul-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Amanda,3
Sunland RV Resort Emerald Desert,381871,16045710,226526,31-Jul-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379899,15954103,224141,31-Jul-19,Void: 02-ED Weekly Rate - (31-Jul-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,348109,14649694,200223,31-Jul-19,Void: 03A-ED Monthly - (31-Jul-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,371852,16190582,218109,31-Jul-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lindsay,16.18
Sunland RV Resort Emerald Desert,385740,16137060,228540,31-Jul-19,Void: 07-ED Parking/Storage - (31-Jul-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,368679,15984737,215820,1-Aug-19,Void: 02-ED Weekly Rate - (01-Aug-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,348109,14649695,200223,1-Aug-19,Void: 03A-ED Monthly - (01-Aug-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386668,16193789,229252,1-Aug-19,Void: 01-ED Daily Charge - (31-Jul-19),Cancelled Reservation,Lot-Daily,Karleene,51
Sunland RV Resort Emerald Desert,386668,16193790,229252,1-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.5
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,386668,16193791,229252,1-Aug-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Karleene,1
Sunland RV Resort Emerald Desert,386668,16193792,229252,1-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,0.11
Sunland RV Resort Emerald Desert,386668,16193793,229252,1-Aug-19,Void: 01-ED Daily Charge - (01-Aug-19),Cancelled Reservation,Lot-Daily,Karleene,51
Sunland RV Resort Emerald Desert,385740,16137061,228540,1-Aug-19,Void: 07-ED Parking/Storage - (01-Aug-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,384969,16194136,227946,1-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Olivia,1.49
Sunland RV Resort Emerald Desert,368679,15984738,215820,2-Aug-19,Void: 02-ED Weekly Rate - (02-Aug-19),Cancelled Reservation,Lot-Weekly,Amanda,52
Sunland RV Resort Emerald Desert,376786,16209793,221848,2-Aug-19,Void: Storage Closet 30 Sq. Ft - (02-Aug-19),Incorrect Entry,Storage,Amanda,65
Sunland RV Resort Emerald Desert,348109,14649696,200223,2-Aug-19,Void: 03A-ED Monthly - (02-Aug-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,375014,15742825,220507,2-Aug-19,Void: 01-ED Daily Charge - (02-Aug-19),Incorrect Entry,Lot-Daily,Jenn,73
Sunland RV Resort Emerald Desert,375014,15742826,220507,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,7.92
Sunland RV Resort Emerald Desert,375014,15742827,220507,2-Aug-19,Void:    - 1 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,2
Sunland RV Resort Emerald Desert,375014,15742828,220507,2-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,375014,15742829,220507,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,375014,15742835,220508,2-Aug-19,Void: 01-ED Daily Charge - (02-Aug-19),Incorrect Entry,Lot-Daily,Jenn,77
Sunland RV Resort Emerald Desert,375014,15742836,220508,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.36
Sunland RV Resort Emerald Desert,375014,15742837,220508,2-Aug-19,Void:    - 3 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,6
Sunland RV Resort Emerald Desert,375014,15742838,220508,2-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,375014,15742839,220508,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,385239,16106491,228132,2-Aug-19,Void: 01-ED Daily Charge - (02-Aug-19),Incorrect Entry,Lot-Daily,Jenn,73
Sunland RV Resort Emerald Desert,385239,16106492,228132,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,7.13
Sunland RV Resort Emerald Desert,385239,16106493,228132,2-Aug-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Jenn,3
Sunland RV Resort Emerald Desert,385239,16106494,228132,2-Aug-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,385239,16106495,228132,2-Aug-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,385239,16106496,228132,2-Aug-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Jenn,-7.3
Sunland RV Resort Emerald Desert,386668,16193794,229252,2-Aug-19,Void: 01-ED Daily Charge - (02-Aug-19),Cancelled Reservation,Lot-Daily,Karleene,48.22
Sunland RV Resort Emerald Desert,386668,16193795,229252,2-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.19
Sunland RV Resort Emerald Desert,386668,16193796,229252,2-Aug-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Karleene,1
Sunland RV Resort Emerald Desert,386668,16193797,229252,2-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,0.11
Sunland RV Resort Emerald Desert,387085,16209505,229554,2-Aug-19,Void: Cleaning Fee - Special Event,Incorrect Entry,LATE FEES/SERVICE CHARGES,NBalch,250
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,387085,16209695,229554,2-Aug-19,Void: Cleaning Fee - Special Event,Incorrect Entry,LATE FEES/SERVICE CHARGES,NBalch,250
Sunland RV Resort Emerald Desert,385740,16137062,228540,2-Aug-19,Void: 07-ED Parking/Storage - (02-Aug-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,368679,15984739,215820,3-Aug-19,Void: 02-ED Weekly Rate - (03-Aug-19),Cancelled Reservation,Lot-Weekly,Amanda,52
Sunland RV Resort Emerald Desert,348109,14649697,200223,3-Aug-19,Void: 03A-ED Monthly - (03-Aug-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386668,16193798,229252,3-Aug-19,Void: 01-ED Daily Charge - (03-Aug-19),Cancelled Reservation,Lot-Daily,Karleene,48.22
Sunland RV Resort Emerald Desert,386668,16193799,229252,3-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.19
Sunland RV Resort Emerald Desert,386668,16193800,229252,3-Aug-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Karleene,1
Sunland RV Resort Emerald Desert,386668,16193801,229252,3-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,0.11
Sunland RV Resort Emerald Desert,385740,16137063,228540,3-Aug-19,Void: 07-ED Parking/Storage - (03-Aug-19),Incorrect Entry,PARKING,NBalch,0
Sunland RV Resort Emerald Desert,387132,16221438,229588,3-Aug-19,Void: Energy Charge - (63851 - 64338),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,56.93
Sunland RV Resort Emerald Desert,387132,16221439,229588,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,387132,16223264,229588,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.14
Sunland RV Resort Emerald Desert,387132,16223265,229589,3-Aug-19,Void: Energy Charge - (48693 - 49268),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,67.22
Sunland RV Resort Emerald Desert,387132,16223266,229589,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,387132,16223267,229589,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.17
Sunland RV Resort Emerald Desert,386753,16221043,229305,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,387278,16221040,229697,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,387412,16221428,229816,3-Aug-19,Void: Energy Charge - (35713 - 35783),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,8.18
Sunland RV Resort Emerald Desert,387412,16221426,229816,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,387412,16221427,229816,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.02
Sunland RV Resort Emerald Desert,370771,16221037,217360,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,386668,16223272,229252,3-Aug-19,Void: Energy Charge - (83233 - 85088),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,216.85
Sunland RV Resort Emerald Desert,386668,16223273,229252,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,386668,16223274,229252,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.54
Sunland RV Resort Emerald Desert,384237,16223268,227400,3-Aug-19,Void: Energy Charge - (21143 - 21828),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,80.08
Sunland RV Resort Emerald Desert,384237,16223269,227400,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,384237,16223270,227400,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.2
Sunland RV Resort Emerald Desert,387111,16221435,229572,3-Aug-19,Void: Energy Charge - (45869 - 46865),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,116.43
Sunland RV Resort Emerald Desert,387111,16221436,229572,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,387111,16221437,229572,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.29
Sunland RV Resort Emerald Desert,382396,16221044,226061,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,379407,16221432,223790,3-Aug-19,Void: Energy Charge - (9895 - 10842),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,110.7
Sunland RV Resort Emerald Desert,379407,16221433,223790,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,379407,16221434,223790,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.27
Sunland RV Resort Emerald Desert,355031,16221034,205310,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,361212,16221035,210240,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,333965,16221429,190272,3-Aug-19,Void: Energy Charge - (4149 - 4319),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,19.87
Sunland RV Resort Emerald Desert,333965,16221430,190272,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,333965,16221431,190272,3-Aug-19,Void: California Surcharge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0.05
Sunland RV Resort Emerald Desert,375824,16221038,221097,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,364291,16221036,212640,3-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,368679,15984740,215820,4-Aug-19,Void: 02-ED Weekly Rate - (04-Aug-19),Cancelled Reservation,Lot-Weekly,Amanda,48
Sunland RV Resort Emerald Desert,348109,14649698,200223,4-Aug-19,Void: 03A-ED Monthly - (04-Aug-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,386668,16193802,229252,4-Aug-19,Void: 01-ED Daily Charge - (04-Aug-19),Cancelled Reservation,Lot-Daily,Karleene,48.22
Sunland RV Resort Emerald Desert,386668,16193803,229252,4-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,5.19
Sunland RV Resort Emerald Desert,386668,16193804,229252,4-Aug-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Karleene,1
Sunland RV Resort Emerald Desert,386668,16193805,229252,4-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,0.11
Sunland RV Resort Emerald Desert,386666,16182157,229246,4-Aug-19,Void: 06-ED Complimentary - (04-Aug-19),Cancelled Reservation,ACTIVITIES,Karleene,57.69
Sunland RV Resort Emerald Desert,386666,16182158,229246,4-Aug-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karleene,6.35
Sunland RV Resort Emerald Desert,334036,16223576,190328,4-Aug-19,Void: Energy Charge - (13719 - 13719),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,0
Sunland RV Resort Emerald Desert,334036,16223577,190328,4-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
Sunland RV Resort Emerald Desert,356472,16223598,212118,4-Aug-19,Void: Energy Charge - (1629 - 1650),Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,2.45
Sunland RV Resort Emerald Desert,356472,16223599,212118,4-Aug-19,Void: Energy Base Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,NBalch,9.6
